Club ID,Date,Start,Finish,Team,Facility,Type,Opponent,Note,N/A,For,Against,DB ID,Ofcl,Write Up
,12/04/2022,4:15 PM,5:30 PM,>Boys>Boys 8th Grade Division 3>Gainesville B8-3 Brown,Gainesville HS main ,Game,>Boys>Boys 8th Grade Division 3>Burke B8- 3 DiSilvestro,,,22,53,7388782,,
,12/04/2022,4:15 PM,5:30 PM,>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Wilson,McLean HS-Main,Game,>Girls>Girls 7th Grade Division 1>McLean G7- 1 Megas,,,41,24,7389654,,
,12/04/2022,4:30 PM,5:45 PM,>Girls>Girls 8th Grade Division 1>McLean G8-1 Kim,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 8th Grade Division 1>Arlington G8-1 Hall,use door 11 located back of school,,29,26,7387244,,
,12/04/2022,4:45 PM,6:00 PM,>Boys>Boys 6th Grade Division 2>McLean B6-2 Klett,Jackson MS-Front gym,Game,>Boys>Boys 6th Grade Division 2>South County B6-2 Coleman,,,19,44,7390487,,
,12/04/2022,4:45 PM,6:00 PM,>Boys>Boys 6th Grade Division 2>Great Falls B6-2 Hankins,West Springfield-#2,Game,>Boys>Boys 6th Grade Division 2>SYA B6-2 Purdy,,,27,26,7390485,,
,12/04/2022,4:45 PM,6:00 PM,>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Syron,West Springfield-Main,Game,>Boys>Boys 8th Grade Division 3>CYA B8-3 Hessell,,,55,40,7388780,,
,12/04/2022,5:00 PM,6:15 PM,>Boys>Boys 6th Grade Division 2>Lee District B6-2 Diffenbach,South County MS - Main,Game,>Boys>Boys 6th Grade Division 2>Springfield B6-2 Osborne,,,30,16,7390483,,
,12/04/2022,5:00 PM,6:15 PM,>Boys>Boys 8th Grade Division 3>Herndon B8-3 Baker,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 2 >Arlington B8-2+ Davis,,,13,42,7388783,,
,12/04/2022,5:30 PM,6:45 PM,>Girls>Girls 5th grade Division 2>Gainesville G5-2 Ratcliff,Gainesville HS side ,Game,>Girls>Girls 5th grade Division 2>McLean G5-2 Roth,no zone,,24,14,7384824,, entered by CC 
,12/04/2022,5:30 PM,6:45 PM,>Girls>Girls 7th Grade Division 2>Gainesville G7-2 Lawhorne,McLean HS-Main,Game,>Girls>Girls 7th Grade Division 2>McLean G7-2 Horenstein,,,45,20,7389773,,
,12/04/2022,5:30 PM,6:45 PM,>Boys>Boys 8th Grade Division 2 >Gainesville B8-2 Maxwell,Gainesville HS main ,Game,>Boys>Boys 8th Grade Division 2 >FPYC B8-2 Davis,,,27,59,7388388,,
,12/04/2022,6:45 PM,8:00 PM,>Boys>Boys 8th Grade Division 1>SYA B8-1 Livingston,Gainesville HS main ,Game,>Boys>Boys 8th Grade Division 1>Gainesville B8-1 Dandrea,,,40,37,7387167,,
,12/04/2022,6:45 PM,8:00 PM,>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley,McLean HS-Main,Game,>Boys>Boys 8th Grade Division 1>Lee District CC B8-1 Love,,,82,66,7387170,,
,12/04/2022,6:45 PM,8:00 PM,>Girls>Girls 6th Grade Division 1>Gainesville G6-1 Murray,Gainesville HS side ,Game,>Girls>Girls 6th Grade Division 1>Burke G6-1 Buttery,,,34,21,7389997,,
,12/05/2022,6:30 PM,7:45 PM,>Boys>Boys 8th Grade Division 2 >Vienna B8-2 Desenti,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 2 >Springfield B8-2 Morrison,,,56,49,7388365,,
,12/05/2022,6:45 PM,8:00 PM,>Boys>Boys 8th Grade Division 2 >McLean B8-2 Ball,Bryant Center,Game,>Boys>Boys 8th Grade Division 2 >Falls Church B8-2 Greiner,,,57,62,7388363,,
,12/05/2022,7:00 PM,8:15 PM,>Boys>Boys 8th Grade Division 2 >South County B8-2 Miller,Jackson MS rear gym,Game,>Boys>Boys 8th Grade Division 3>SYA B8-* White,,,64,28,7388357,,
,12/05/2022,7:45 PM,9:00 PM,>Boys>Boys 8th Grade Division 2 >Manassas Park B8-2 Gaskins,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 2 >Fort Belvoir B8-2 Taylor,,,57,53,7388362,,
,12/05/2022,8:00 PM,9:15 PM,>Boys>Boys 8th Grade Division 2 >Mt. Vernon B8-2 Woodhall,Bryant Center,Game,>Boys>Boys 8th Grade Division 2 >CYA B8-2 Weinstein,,,59,46,7388361,,
,12/05/2022,8:15 PM,9:30 PM,>Boys>Boys 8th Grade Division 2 >Reston B8-2 Love,Jackson MS rear gym,Game,>Boys>Boys 8th Grade Division 2 >BRYC B8-2 Sharma,,,44,37,7388359,,
,12/06/2022,6:45 PM,8:00 PM,>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Langone,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>Burke G7-1 Jones,,,30,25,7389645,,
,12/06/2022,8:00 PM,9:15 PM,>Girls>Girls 7th Grade Division 1>McLean G7- 1 Megas,Bryant Center,Game,>Girls>Girls 7th Grade Division 1>Arlington G7-1 Kaufman,,,27,39,7389648,,
,12/07/2022,6:45 PM,8:00 PM,>Boys>Boys 7th Grade Division 2>Fort Hunt B7-2 Estenson,Bryant Center,Game,>Boys>Boys 7th Grade Division 2>BRYC B7-2 Thanos,,,63,43,7389848,,
,12/07/2022,8:00 PM,9:15 PM,>Boys>Boys 7th Grade Division 2>Great Falls B7-2 Klein,Bryant Center,Game,>Boys>Boys 7th Grade Division 3>Lee-Mt. Vernon B7-* Beisner,,,59,29,7389852,,
,12/08/2022,6:15 PM,7:30 PM,>Boys>Boys 7th Grade Division 2>Turnpike B7-2 Taylor,Jackson MS-Front gym,Game,>Boys>Boys 7th Grade Division 2>Falls Church B7-2 Papadopoulos,,,58,46,7389851,,
,12/08/2022,6:45 PM,8:00 PM,>Boys>Boys 7th Grade Division 2>FPYC B7-2 Nickle,Bryant Center,Game,>Boys>Boys 7th Grade Division 2>Arlington B7-2 Parker,Lost Jackson 12-6,,70,35,7389850,,
,12/08/2022,7:00 PM,8:00 PM,>Boys>Boys 8th Grade Division 3>Great Falls B8-* Karaki,Jackson MS rear gym,Game,>Boys>Boys 8th Grade Division 2 >Gainesville B8-2 Maxwell,Lost Jackson on 12-7,,29,44,7388366,,
,12/08/2022,7:00 PM,8:15 PM,>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Syron,Jackson MS rear gym,Game,>Boys>Boys 8th Grade Division 3>Gainesville B8-3 Brown,Gainsville not enough healthy players,CANCELLED,,,7388774,,
,12/08/2022,7:30 PM,8:45 PM,>Boys>Boys 7th Grade Division 3>Gainesville B7-  Jackson,Jackson MS-Front gym,Game,>Boys>Boys 7th Grade Division 2>McLean B7-2 Berusch,,,23,57,7389849,,
,12/08/2022,8:00 PM,9:15 PM,>Boys>Boys 8th Grade Division 3>Lee-Mt. Vernon B8-3 Henderson,Bryant Center,Game,>Boys>Boys 8th Grade Division 3>Burke B8- 3 DiSilvestro,lost Jackson 12-6,,61,65,7388773,,
,12/08/2022,8:45 PM,10:00 PM,>Boys>Boys 8th Grade Division 3>Manassas Park B8- 3 Hockman,Jackson MS-Front gym,Game,>Boys>Boys 8th Grade Division 2 >Arlington B8-2+ Davis,Lost Jackson 12-6,,31,54,7388775,,
,12/10/2022,8:45 AM,10:00 AM,>Girls>Girls 5th grade Division 1>Arlington G5-1 Robins,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 5th grade Division 2>CYA G5-2  Wilke,use door 11 located back of school,,29,3,7384804,,
,12/10/2022,9:00 AM,10:15 AM,>Girls>Girls 6th Grade Division 2>Turnpike G6-2 Conklin,Jackson MS-Front gym,Game,>Girls>Girls 6th Grade Division 2>CYA G6-2 Ballam ,,,12,35,7390060,,
,12/10/2022,9:00 AM,10:15 AM,>Girls>Girls 5th grade Division 1>McLean G5-1 McNicoll,Liberty MS-#1,Game,>Girls>Girls 5th grade Division 1>Great Falls G5-1 Rewalt,,,13,33,7384810,,
,12/10/2022,9:00 AM,10:15 AM,>Boys>Boys 5th grade Division 2>FPYC B5-2 Plummer,Liberty MS-#2,Game,>Boys>Boys 5th grade Division 2>Great Falls B5-2 Harper,,,47,37,7384864,,
,12/10/2022,9:00 AM,10:15 AM,>Boys>Boys 6th Grade Division 3>BRYC B6-3 Brown.,Bryant Center,Game,>Boys>Boys 6th Grade Division 3>Burke B6-3 Tucker,,,28,32,7390179,,
,12/10/2022,10:00 AM,11:15 AM,>Boys>Boys 5th grade Division 3>Burke B5-3 Hess,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 5th grade Division 2>Arlington B5 -2 Farrell /Mah,use door 11 located back of school,,13,43,7384853,,
,12/10/2022,10:15 AM,11:30 AM,>Girls>Girls 5th grade Division 2>BRYC G5-2  Larson,Liberty MS-#2,Game,>Girls>Girls 5th grade Division 2>Annandale G5-2 Anderson,no zone,,10,21,7384816,,
,12/10/2022,10:15 AM,11:30 AM,>Girls>Girls 5th grade Division 2>Lee-Mt.Vernon G5-2  Allen,Liberty MS-#1,Game,>Girls>Girls 5th grade Division 1>Vienna G5-1 Korman,,,15,41,7384813,,
,12/10/2022,10:15 AM,11:30 AM,>Girls>Girls 6th Grade Division 2>McLean G6-2 Morneau,Jackson MS-Front gym,Game,>Girls>Girls 6th Grade Division 1>DYS G6-1* Cook,,,24,38,7390059,,
,12/10/2022,10:15 AM,11:30 AM,>Boys>Boys 6th Grade Division 2>Falls Church B6-2 Greiner,Bryant Center,Game,>Boys>Boys 6th Grade Division 2>SYA B6-2 Purdy,,,26,29,7390500,,
,12/10/2022,11:15 AM,12:30 PM,>Boys>Boys 5th grade Division 1>BRYC B5-1 Webb,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 5th grade Division 1>Arlington B5-1 Sadaka,use door 11 located back of school,,39,41,7384833,,
,12/10/2022,11:30 AM,12:45 PM,>Boys>Boys 5th grade Division 3>SYA B5-3  Vickers,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 2>Lee-Mt. Vernon B5-2 Black,,,18,37,7384867,,
,12/10/2022,11:30 AM,12:45 PM,>Boys>Boys 5th grade Division 2>CYA B5-2 Goodman,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 2>BRYC B5-2  Shin,,,27,34,7384855,,
,12/10/2022,11:30 AM,12:45 PM,>Boys>Boys 5th grade Division 1>Burke B5-1 Jackson,Liberty MS-#2,Game,>Boys>Boys 5th grade Division 2>BRYC B5-2  Hoagland,,,46,29,7384836,,
,12/10/2022,11:30 AM,12:45 PM,>Boys>Boys 6th Grade Division 2>Fort Hunt B6-2 Casey,Bryant Center,Game,>Boys>Boys 6th Grade Division 2>Springfield B6-2 Osborne,game on,,50,19,7390501,,
,12/10/2022,12:30 PM,1:45 PM,>Boys>Boys 7th Grade Division 2>Arlington B7-2 Parker,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 7th Grade Division 2>BRYC B7-2 Thanos,use door 11 located back of school,,40,41,7389864,,
,12/10/2022,12:45 PM,2:00 PM,>Boys>Boys 5th grade Division 1>CYA B5-1 Batta,Liberty MS-#2,Game,>Boys>Boys 5th grade Division 2>Fort Hunt B5-2 Blanton,,,51,24,7384839,,
,12/10/2022,12:45 PM,2:00 PM,>Boys>Boys 5th grade Division 1>McLean B5-1 Sweeny,Liberty MS-#1,Game,>Boys>Boys 5th grade Division 1>SYA B5-1 Ball,,,44,15,7384845,,
,12/10/2022,12:45 PM,2:00 PM,>Boys>Boys 5th grade Division 2>McLean B5-2 Cecere,Jackson MS-Front gym,Game,>Boys>Boys 5th grade Division 1>Vienna B5-1 Simpson,,,37,44,7384870,,
,12/10/2022,12:45 PM,2:00 PM,>Boys>Boys 6th Grade Division 3>Manassas Park B6 3 Legions,Bryant Center,Game,>Boys>Boys 6th Grade Division 3>FPYC B6-3 Ragan,,,40,35,7390182,,
,12/10/2022,1:15 PM,2:30 PM,>Boys>Boys 8th Grade Division 2 >Falls Church B8-2 Greiner,Gum Springs CC,Game,>Boys>Boys 8th Grade Division 2 >Gum Springs B8-2 Smith,,,53,57,7388394,, entered by cc 
,12/10/2022,1:45 PM,3:00 PM,>Boys>Boys 6th Grade Division 1>Gainesville B6-1 Torco,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 6th Grade Division 1>Arlington B6-1 Escherick,use door 11 located back of school,,56,45,7390288,,
,12/10/2022,2:00 PM,3:15 PM,>Girls>Girls 6th Grade Division 1>Fort Hunt G6-1 Harris,Liberty MS-#2,Game,>Girls>Girls 6th Grade Division 1>FPYC G6-1  Varner,,,13,46,7389995,,
,12/10/2022,2:00 PM,3:15 PM,>Girls>Girls 6th Grade Division 1>Burke G6-1 Buttery,Liberty MS-#1,Game,>Girls>Girls 6th Grade Division 1>McLean G6-1 Hazzan,,,0,2,7389994,, f 
,12/10/2022,2:00 PM,3:15 PM,>Boys>Boys 6th Grade Division 2>Great Falls B6-2 Hankins,Bryant Center,Game,>Boys>Boys 6th Grade Division 2>McLean B6-2 Klett,,,31,26,7390503,,
,12/10/2022,2:30 PM,3:45 PM,>Boys>Boys 6th Grade Division 3>Annandale B6-3 Hwang,Gum Springs CC,Game,>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm,,,29,22,7390181,,
,12/10/2022,2:50 PM,4:00 PM,>Girls>Girls 5th grade Division 1>DYS G5-1 Samson,Willard Middle School ,Game,>Girls>Girls 5th grade Division 1>BRYC G5-1 Murphy,,,25,26,7384807,,
,12/10/2022,3:00 PM,4:15 PM,>Boys>Boys 6th Grade Division 2>Arlington B6-2 Romasco,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 6th Grade Division 2>Vienna B6-2 Powell.,use door 11 located back of school,,32,48,7390502,,
,12/10/2022,3:00 PM,4:15 PM,>Boys>Boys 5th grade Division 3>Gainesville B5-3  Penn,Manassas Park CC - #1,Game,>Boys>Boys 5th grade Division 2>Manassas Park B5-2 Toth,,,24,32,7384876,,
,12/10/2022,3:15 PM,4:30 PM,>Boys>Boys 6th Grade Division 2>CYA B6-2 Kim,Bryant Center,Game,>Boys>Boys 6th Grade Division 1>Turnpike B6- Ours,,,16,44,7390504,,
,12/10/2022,3:15 PM,4:30 PM,>Girls>Girls 6th Grade Division 1>Vienna G6-1 Brooks,Liberty MS-#2,Game,>Girls>Girls 6th Grade Division 2>SYA G6 -* Johnson,,,31,22,7389996,,
,12/10/2022,3:15 PM,4:30 PM,>Girls>Girls 7th Grade Division 1>BRYC G7-1 Shin,Jefferson HS-#1,Game,>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Langone,,,48,41,7389649,,
,12/10/2022,3:15 PM,4:30 PM,>Boys>Boys 7th Grade Division 2>Great Falls B7-2 Klein,Madison HS-Main,Game,>Boys>Boys 7th Grade Division 2>FPYC B7-2 Nickle,,,54,44,7389865,,
,12/10/2022,3:15 PM,4:30 PM,>Girls>Girls 6th Grade Division 1>CYA G6-1 Nichols,Liberty MS-#1,Game,>Girls>Girls 6th Grade Division 1>Gainesville G6-1 Murray,,,29,28,7389993,,
,12/10/2022,3:45 PM,5:00 PM,>Boys>Boys 6th Grade Division 3>Lee-Mt. Vernon B6-3 Degenhardt,Gum Springs CC,Game,>Boys>Boys 6th Grade Division 3>Gum Springs B6-3 Cordisco,,,36,26,7390180,,
,12/10/2022,4:00 PM,5:10 PM,>Girls>Girls 5th grade Division 2>DYS G5-2 Ranone,Willard Middle School ,Game,>Girls>Girls 5th grade Division 2>Arlington G5-2 Wishneff,no zone,,28,31,7384819,,
,12/10/2022,4:15 PM,5:30 PM,>Boys>Boys 8th Grade Division 2 >BRYC B8-2 Sharma,Manassas Park CC - #1,Game,>Boys>Boys 8th Grade Division 2 >Manassas Park B8-2 Gaskins,,,41,47,7388395,,
,12/10/2022,4:30 PM,5:45 PM,>Boys>Boys 7th Grade Division 2>McLean B7-2 Berusch,Madison HS-Main,Game,>Boys>Boys 7th Grade Division 2>Falls Church B7-2 Papadopoulos,,,51,59,7389866,,
,12/10/2022,4:30 PM,5:45 PM,>Girls>Girls 7th Grade Division 1>Arlington G7-1 Kaufman,Jefferson HS-#1,Game,>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Wilson,,,31,30,7389652,,
,12/10/2022,5:10 PM,6:20 PM,>Boys>Boys 5th grade Division 3>Herndon B5-3 Sevila,Willard Middle School ,Game,>Boys>Boys 5th grade Division 3>DYS B5 -3 Armstrong,,,32,25,7384873,,
,12/10/2022,5:30 PM,6:45 PM,>Boys>Boys 8th Grade Division 3>Manassas Park B8- 3 Hockman,Manassas Park CC - #1,Game,>Boys>Boys 8th Grade Division 3>Herndon B8-3 Baker,,,52,12,7388785,,
,12/10/2022,5:45 PM,7:00 PM,>Girls>Girls 7th Grade Division 1>Burke G7-1 Jones,Jefferson HS-#1,Game,>Girls>Girls 7th Grade Division 1>CYA G7-1  Walker,,,17,61,7389651,,
,12/10/2022,6:20 PM,7:35 PM,>Boys>Boys 5th grade Division 1>DYS B5-1 Mulhern,Willard Middle School ,Game,>Boys>Boys 5th grade Division 1>Vienna B5-1 Locey,,,15,45,7384849,,
,12/10/2022,7:00 PM,8:15 PM,>Girls>Girls 7th Grade Division 1>McLean G7- 1 Megas,Madison HS-Main,Game,>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder,,,32,31,7389650,,
,12/11/2022,11:00 AM,12:15 PM,>Boys>Boys 6th Grade Division 3>Burke B6-3 Tucker,Westfield HS-left ,Game,>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm,Please sign the log book when getting the clocks,,31,24,7390173,,
,12/11/2022,11:00 AM,12:15 PM,>Boys>Boys 6th Grade Division 3>BRYC B6-3 Brown.,Westfield HS-right,Game,>Boys>Boys 6th Grade Division 3>FPYC B6-3 Ragan,Please sign the log book when getting the clocks,,31,40,7390171,,
,12/11/2022,11:45 AM,1:00 PM,>Girls>Girls 7th Grade Division 2>SYA G7-2 Henryhand,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 7th Grade Division 1>Arlington G  Sedor,use door 11 located back of school,,23,27,7389776,,
,12/11/2022,12:00 PM,1:15 PM,>Boys>Boys 8th Grade Division 1>CYA B8-1 Rosenblatt,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>SYA B8-1 Livingston,,,52,33,7387171,,
,12/11/2022,12:00 PM,1:15 PM,>Boys>Boys 7th Grade Division 2>Burke B7-* Shouman,South County MS - Main,Game,>Boys>Boys 7th Grade Division 2>CYA B7-* Baltazar,,,51,62,7388688,,
,12/11/2022,12:00 PM,1:15 PM,>Girls>Girls 7th Grade Division 2>Reston G7 Altamirano,Annandale HS-#2,Game,>Girls>Girls 7th Grade Division 2>Arlington G7-2 Scarcella,,,22,7,7389778,,
,12/11/2022,12:00 PM,1:15 PM,>Girls>Girls 8th Grade Division 1>Burke G8-1 Zahui.,Edison HS - Main,Game,>Girls>Girls 8th Grade Division 1>CYA G8-1 Dowling,,,31,39,7387245,,
,12/11/2022,12:00 PM,1:15 PM,>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker,Edison HS - Aux,Game,>Girls>Girls 8th Grade Division 2>Mt. Vernon G8-2 Gorman,,,24,53,7387747,,
,12/11/2022,12:15 PM,1:30 PM,>Boys>Boys 6th Grade Division 3>Annandale B6-3 Hwang,Westfield HS-right,Game,>Boys>Boys 6th Grade Division 3>Gum Springs B6-3 Cordisco,,,23,12,7390172,,
,12/11/2022,12:15 PM,1:30 PM,>Girls>Girls 6th Grade Division 2>Great Falls G6-2 Lonnett/Outlaw,Westfield HS-left ,Game,>Girls>Girls 6th Grade Division 1>DYS G6-1* Cook,,,12,22,7390070,,
,12/11/2022,1:00 PM,2:15 PM,>Boys>Boys 5th grade Division 2>Reston B5-2 Brooks,South Lakes HS Right,Game,>Boys>Boys 5th grade Division 1>Great Falls B5-1 Bovenzi,,,26,46,7384842,,
,12/11/2022,1:00 PM,2:15 PM,>Girls>Girls 7th Grade Division 1>Arlington G7-1 Kaufman,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 7th Grade Division 1>CYA G7-1  Walker,use door 11 located back of school,,40,45,7389659,,
,12/11/2022,1:00 PM,2:15 PM,>Boys>Boys 8th Grade Division 2 >Fort Belvoir B8-2 Taylor,West Springfield-#2,Game,>Boys>Boys 8th Grade Division 3>Great Falls B8-* Karaki,,,49,22,7388403,,
,12/11/2022,1:00 PM,2:15 PM,>Boys>Boys 8th Grade Division 2 >South County B8-2 Miller,South Lakes HS left,Game,>Boys>Boys 8th Grade Division 2 >Reston B8-2 Love,,,42,53,7388399,,
,12/11/2022,1:00 PM,2:15 PM,>Boys>Boys 8th Grade Division 3>SYA B8-* White,West Springfield-Main,Game,>Boys>Boys 8th Grade Division 2 >McLean B8-2 Ball,,,22,52,7388393,,
,12/11/2022,1:15 PM,2:30 PM,>Girls>Girls 8th Grade Division 2>Burke G8-2 Zahui,Edison HS - Aux,Game,>Girls>Girls 8th Grade Division 2>Great Falls G8- 2 Hasan,,,24,39,7387748,,
,12/11/2022,1:15 PM,2:30 PM,>Girls>Girls 8th Grade Division 2>Springfield G8-* Allen,Edison HS - Main,Game,>Girls>Girls 8th Grade Division 1>McLean G8-1 Kim,,,13,39,7387246,,
,12/11/2022,1:15 PM,2:30 PM,>Girls>Girls 7th Grade Division 2>McLean G7-2 Horenstein,Annandale HS-#2,Game,>Girls>Girls 7th Grade Division 2>BRYC G7-2 Shin,,,31,22,7389777,,
,12/11/2022,1:15 PM,2:30 PM,>Boys>Boys 8th Grade Division 3>Burke B8- 3 DiSilvestro,South County MS - Main,Game,>Boys>Boys 8th Grade Division 3>CYA B8-3 Hessell,,,50,46,7388784,,
,12/11/2022,1:15 PM,2:30 PM,>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>BRYC B8-1 Lee,,,62,57,7387172,,
,12/11/2022,1:15 PM,2:15 PM,>Girls>Girls 5th grade Division 2>SYA G5-2 Trullender,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 2>DYS G5-2 Ranone,no zone,,10,37,7384828,,
,12/11/2022,1:30 PM,2:45 PM,>Girls>Girls 6th Grade Division 2>Turnpike G6-2 Conklin,Westfield HS-left ,Game,>Girls>Girls 6th Grade Division 2>BRYC G6-2 Suddarth,Please return the clocks to the storage room,,15,27,7390071,,
,12/11/2022,1:30 PM,2:45 PM,>Boys>Boys 6th Grade Division 3>Manassas Park B6 3 Legions,Westfield HS-right,Game,>Delete Division>Herndon B6-3 Smith dropped,Please return the clocks to the storage room,,37,13,7390174,,
,12/11/2022,1:45 PM,3:00 PM,>Boys>Boys 8th Grade Division 2 >Arlington B8-2+ Davis,Patriot HS #1,Game,>Boys>Boys 8th Grade Division 3>Gainesville B8-3 Brown,no bleachers - spectators need to bring chairs ,,50,17,7388786,,
,12/11/2022,1:45 PM,3:00 PM,>Boys>Boys 5th grade Division 1>DYS B5-1 Mulhern,Patriot HS #3,Game,>Boys>Boys 5th grade Division 1>Gainesville B5-1 Bauer,,,25,45,7384862,,
,12/11/2022,2:15 PM,3:30 PM,>Girls>Girls 5th grade Division 2>Vienna G5-2 Korman,Jackson MS-Front gym,Game,>Girls>Girls 5th grade Division 1>McLean G5-1 McNicoll,no zone,,14,32,7384829,,
,12/11/2022,2:15 PM,3:30 PM,>Boys>Boys 6th Grade Division 1>Reston B6-1 Laureano,South Lakes HS Right,Game,>Boys>Boys 6th Grade Division 1>Burke B6-1 Raybon,,,27,28,7390304,,
,12/11/2022,2:15 PM,3:30 PM,>Girls>Girls 6th Grade Division 2>Annandale G6-2 Williams,Dorothy Hamm (Woodlawn),Game,>Girls>Girls 6th Grade Division 1>Arlington G6-* Gary,use door 11 located back of school,,20,40,7390069,,
,12/11/2022,2:15 PM,3:30 PM,>Boys>Boys 8th Grade Division 2 >FPYC B8-2 Davis,West Springfield-#2,Game,>Boys>Boys 8th Grade Division 2 >Vienna B8-2 Desenti,,,65,50,7388397,,
,12/11/2022,2:15 PM,3:30 PM,>Boys>Boys 8th Grade Division 2 >CYA B8-2 Weinstein,South Lakes HS left,Game,>Boys>Boys 8th Grade Division 2 >Herndon B8-2 Mendelsohn,,,58,72,7388396,,
,12/11/2022,2:15 PM,3:30 PM,>Boys>Boys 8th Grade Division 2 >Springfield B8-2 Morrison,West Springfield-Main,Game,>Boys>Boys 8th Grade Division 2 >Mt. Vernon B8-2 Woodhall,,,43,41,7388402,,
,12/11/2022,2:30 PM,3:45 PM,>Girls>Girls 8th Grade Division 2>Vienna G8- 2 Tomlinson,Edison HS - Aux,Game,>Girls>Girls 8th Grade Division 2>Lee District G8- 2 Tickner,,,34,26,7387749,, Good matchup.  Both teams played really hard.  Thanks for the good game! 
,12/11/2022,2:30 PM,3:45 PM,>Girls>Girls 8th Grade Division 1>Arlington G8-1 Hall,Edison HS - Main,Game,>Girls>Girls 8th Grade Division 1>Fort Hunt G8-1 Garey,,,29,54,7387247,,
,12/11/2022,2:30 PM,3:45 PM,>Boys>Boys 6th Grade Division 2>Springfield B6-2 Osborne,Annandale HS-#2,Game,>Boys>Boys 6th Grade Division 2>Great Falls B6-2 Hankins,game on,,30,21,7390489,,
,12/11/2022,2:30 PM,3:45 PM,>Boys>Boys 7th Grade Division 3>CYA B7-3 Hackney,South County MS - Main,Game,>Boys>Boys 7th Grade Division 3>Fort Hunt B7-3 Loving,,,43,47,7389043,,
,12/11/2022,2:30 PM,3:45 PM,>Boys>Boys 8th Grade Division 1>Lee District CC B8-1 Love,Annandale HS-#1,Game,>Boys>Boys 8th Grade Division 1>Lee-Mt. Vernon B8-1 Bosley,,,53,39,7387173,,
,12/11/2022,3:00 PM,4:15 PM,>Boys>Boys 5th grade Division 2>Gainesville B5- 2 Bellis,Patriot HS #3,Game,>Boys>Boys 5th grade Division 2>DYS B5 -2 Venia,,,30,33,7384859,,
,12/11/2022,3:00 PM,4:15 PM,>Girls>Girls 8th Grade Division 2>CYA G8-2 Raptis,Patriot HS #1,Game,>Girls>Girls 8th Grade Division 1>Gainesville G8-1* Hampson,no bleachers - spectators need to bring chairs ,,12,50,7387746,,
,12/11/2022,3:30 PM,4:45 PM,>Girls>Girls 6th Grade Division 1>Burke G6-1 Buttery,Jackson MS-Front gym,Game,>Girls>Girls 6th Grade Division 1>FPYC G6-1  Varner,,,10,35,7390003,,
,12/11/2022,3:30 PM,4:45 PM,>Boys>Boys 7th Grade Division 1>Arlington B7-1 Lowen,Dorothy Hamm (Woodlawn),Game,>Boys>Boys 7th Grade Division 1>Gainesville B7-1 Dandrea,use door 11 located back of school,,31,38,7388690,,
,12/11/2022,3:30 PM,4:45 PM,>Boys>Boys 7th Grade Division 3>Reston  B7-3 Schlesinger,South Lakes HS Right,Game,>Boys>Boys 7th Grade Division 3>SYA B7-3 Sorg,,,26,37,7389046,,
,12/11/2022,3:30 PM,4:45 PM,>Boys>Boys 6th Grade Division 1>Great Falls B6-1 Wilson,West Springfield-#2,Game,>Boys>Boys 6th Grade Division 1>Vienna B6-1 Nmah,,,28,46,7390301,,
,12/11/2022,3:30 PM,4:45 PM,>Boys>Boys 7th Grade Division 2>Vienna B7- * Leone,South Lakes HS left,Game,>Boys>Boys 7th Grade Division 1>Reston  B7-1 Douad,,,27,57,7388689,,
,12/11/2022,3:30 PM,4:45 PM,>Girls>Girls 7th Grade Division 1>BRYC G7-1 Shin,West Springfield-Main,Game,>Girls>Girls 7th Grade Division 1>Burke G7-1 Jones,,,31,23,7389657,,
,12/11/2022,3:45 PM,5:00 PM,>Boys>Boys 7th Grade Division 3>Springfield B7- 3 Carroll,South County MS - Main,Game,>Boys>Boys 7th Grade Division 3>Herndon B7-3 Starinieri,,,26,33,7389044,,
