CsvRow(db_id=7387165, date='2022-11-28', real_date=datetime.datetime(2022, 11, 28, 0, 0), team='>Boys>Boys 8th Grade Division 1>Lee Mt. Vernon B8-1 Bosley', opponent='>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley', points=39, against=78, error=False)
CsvRow(db_id=7389773, date='2022-12-04', real_date=datetime.datetime(2022, 12, 4, 0, 0), team='>Girls>Girls 7th Grade Division 2>Gainesville G7-2 Lawhorne', opponent='>Girls>Girls 7th Grade Division 2>McLean G7-2 Horenstein', points=45, against=20, error=False)
CsvRow(db_id=7388388, date='2022-12-04', real_date=datetime.datetime(2022, 12, 4, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Gainesville B8-2 Maxwell', opponent='>Boys>Boys 8th Grade Division 2 >FPYC B8-2 Davis', points=27, against=59, error=False)
CsvRow(db_id=7387167, date='2022-12-04', real_date=datetime.datetime(2022, 12, 4, 0, 0), team='>Boys>Boys 8th Grade Division 1>SYA B8-1 Livingston', opponent='>Boys>Boys 8th Grade Division 1>Gainesville B8-1 Dandrea', points=40, against=37, error=False)
CsvRow(db_id=7387170, date='2022-12-04', real_date=datetime.datetime(2022, 12, 4, 0, 0), team='>Boys>Boys 8th Grade Division 1>McLean B8-1 Harley', opponent='>Boys>Boys 8th Grade Division 1>Lee District B8-1 Love', points=82, against=66, error=False)
CsvRow(db_id=7389997, date='2022-12-04', real_date=datetime.datetime(2022, 12, 4, 0, 0), team='>Girls>Girls 6th Grade Division 1>Gainesville G6-1 Murray', opponent='>Girls>Girls 6th Grade Division 1>Burke G6-1 Buttery', points=34, against=21, error=False)
CsvRow(db_id=7388365, date='2022-12-05', real_date=datetime.datetime(2022, 12, 5, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Vienna B8-2 Desenti', opponent='>Boys>Boys 8th Grade Division 2 >Springfield B8-2 Morrison', points=56, against=49, error=False)
CsvRow(db_id=7388363, date='2022-12-05', real_date=datetime.datetime(2022, 12, 5, 0, 0), team='>Boys>Boys 8th Grade Division 2 >McLean B8-2 Ball', opponent='>Boys>Boys 8th Grade Division 2 >Falls Church B8-2 Greiner', points=57, against=62, error=False)
CsvRow(db_id=7388357, date='2022-12-05', real_date=datetime.datetime(2022, 12, 5, 0, 0), team='>Boys>Boys 8th Grade Division 2 >South County B8-2 Miller', opponent='>Boys>Boys 8th Grade Division 3>SYA B8-* White', points=64, against=28, error=False)
CsvRow(db_id=7388362, date='2022-12-05', real_date=datetime.datetime(2022, 12, 5, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Manassas Park B8-2 Gaskins', opponent='>Boys>Boys 8th Grade Division 2 >Fort Belvoir B8-2 Taylor', points=57, against=53, error=False)
CsvRow(db_id=7388361, date='2022-12-05', real_date=datetime.datetime(2022, 12, 5, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Mt. Vernon B8-2 Woodhall', opponent='>Boys>Boys 8th Grade Division 2 >CYA B8-2 Weinstein', points=59, against=46, error=False)
CsvRow(db_id=7388359, date='2022-12-05', real_date=datetime.datetime(2022, 12, 5, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Reston B8-2 Love', opponent='>Boys>Boys 8th Grade Division 2 >BRYC B8-2 Sharma', points=44, against=37, error=False)
CsvRow(db_id=7389645, date='2022-12-06', real_date=datetime.datetime(2022, 12, 6, 0, 0), team='>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Langone', opponent='>Girls>Girls 7th Grade Division 1>Burke G7-1 Jones', points=30, against=25, error=False)
CsvRow(db_id=7389648, date='2022-12-06', real_date=datetime.datetime(2022, 12, 6, 0, 0), team='>Girls>Girls 7th Grade Division 1>McLean G7- 1 Megas', opponent='>Girls>Girls 7th Grade Division 1>Arlington G7-1 Kaufman', points=27, against=39, error=False)
CsvRow(db_id=7389848, date='2022-12-07', real_date=datetime.datetime(2022, 12, 7, 0, 0), team='>Boys>Boys 7th Grade Division 2>Fort Hunt B7-2 Estenson', opponent='>Boys>Boys 7th Grade Division 2>BRYC B7-2 Thanos', points=63, against=43, error=False)
CsvRow(db_id=7389852, date='2022-12-07', real_date=datetime.datetime(2022, 12, 7, 0, 0), team='>Boys>Boys 7th Grade Division 2>Great Falls B7-2 Klein', opponent='>Boys>Boys 7th Grade Division 3>Lee Mt. Vernon B7-* Beisner', points=59, against=29, error=False)
CsvRow(db_id=7389851, date='2022-12-08', real_date=datetime.datetime(2022, 12, 8, 0, 0), team='>Boys>Boys 7th Grade Division 2>Turnpike B7-2 Taylor', opponent='>Boys>Boys 7th Grade Division 2>Falls Church B7-2 Papadopoulos', points=58, against=46, error=False)
CsvRow(db_id=7389850, date='2022-12-08', real_date=datetime.datetime(2022, 12, 8, 0, 0), team='>Boys>Boys 7th Grade Division 2>FPYC B7-2 Nickle', opponent='>Boys>Boys 7th Grade Division 2>Arlington B7-2 Parker', points=70, against=35, error=False)
CsvRow(db_id=7388774, date='2022-12-08', real_date=datetime.datetime(2022, 12, 8, 0, 0), team='>Boys>Boys 8th Grade Division 3>Turnpike B8-3 Syron', opponent='>Boys>Boys 8th Grade Division 3>Gainesville B8-3 Brown', points=0, against=0, error=False)
CsvRow(db_id=7388366, date='2022-12-08', real_date=datetime.datetime(2022, 12, 8, 0, 0), team='>Boys>Boys 8th Grade Division 3>Great Falls B8-* Karaki', opponent='>Boys>Boys 8th Grade Division 2 >Gainesville B8-2 Maxwell', points=29, against=44, error=False)
CsvRow(db_id=7389849, date='2022-12-08', real_date=datetime.datetime(2022, 12, 8, 0, 0), team='>Boys>Boys 7th Grade Division 3>Gainesville B7-  Jackson', opponent='>Boys>Boys 7th Grade Division 2>McLean B7-2 Berusch', points=23, against=57, error=False)
CsvRow(db_id=7388773, date='2022-12-08', real_date=datetime.datetime(2022, 12, 8, 0, 0), team='>Boys>Boys 8th Grade Division 3>Lee Mt. Vernon B8-3 Henderson', opponent='>Boys>Boys 8th Grade Division 3>Burke B8- 3 DiSilvestro', points=61, against=65, error=False)
CsvRow(db_id=7388775, date='2022-12-08', real_date=datetime.datetime(2022, 12, 8, 0, 0), team='>Boys>Boys 8th Grade Division 3>Manassas Park B8- 3 Hockman', opponent='>Boys>Boys 8th Grade Division 2 >Arlington B8-2+ Davis', points=31, against=54, error=False)
CsvRow(db_id=7390060, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Girls>Girls 6th Grade Division 2>Turnpike G6-2 Conklin', opponent='>Girls>Girls 6th Grade Division 2>CYA G6-2 Ballam', points=12, against=35, error=False)
CsvRow(db_id=7390179, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Boys>Boys 6th Grade Division 3>BRYC B6-3 Brown.', opponent='>Boys>Boys 6th Grade Division 3>Burke B6-3 Tucker', points=28, against=32, error=False)
CsvRow(db_id=7390059, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Girls>Girls 6th Grade Division 2>McLean G6-2 Morneau', opponent='>Girls>Girls 6th Grade Division 1>DYS G6-1* Cook', points=24, against=38, error=False)
CsvRow(db_id=7390500, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Boys>Boys 6th Grade Division 2>Falls Church B6-2 Greiner', opponent='>Boys>Boys 6th Grade Division 2>SYA B6-2 Purdy', points=26, against=29, error=False)
CsvRow(db_id=7390501, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Boys>Boys 6th Grade Division 2>Fort Hunt B6-2 Casey', opponent='>Boys>Boys 6th Grade Division 2>Springfield B6-2 Osborne', points=50, against=19, error=False)
CsvRow(db_id=7389864, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Boys>Boys 7th Grade Division 2>Arlington B7-2 Parker', opponent='>Boys>Boys 7th Grade Division 2>BRYC B7-2 Thanos', points=40, against=41, error=False)
CsvRow(db_id=7390182, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Boys>Boys 6th Grade Division 3>Manassas Park B6 3 Legions', opponent='>Boys>Boys 6th Grade Division 3>FPYC B6-3 Ragan', points=40, against=35, error=False)
CsvRow(db_id=7388394, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Falls Church B8-2 Greiner', opponent='>Boys>Boys 8th Grade Division 2 >Gum Springs B8-2 Smith', points=53, against=57, error=False)
CsvRow(db_id=7390288, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Boys>Boys 6th Grade Division 1>Gainesville B6-1 Torco', opponent='>Boys>Boys 6th Grade Division 1>Arlington B6-1 Escherick', points=56, against=45, error=False)
CsvRow(db_id=7389994, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Girls>Girls 6th Grade Division 1>Burke G6-1 Buttery', opponent='>Girls>Girls 6th Grade Division 1>McLean G6-1 Hazzan', points=0, against=2, error=False)
CsvRow(db_id=7389995, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Girls>Girls 6th Grade Division 1>Fort Hunt G6-1 Harris', opponent='>Girls>Girls 6th Grade Division 1>FPYC G6-1  Varner', points=13, against=46, error=False)
CsvRow(db_id=7390503, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Boys>Boys 6th Grade Division 2>Great Falls B6-2 Hankins', opponent='>Boys>Boys 6th Grade Division 2>McLean B6-2 Klett', points=31, against=26, error=False)
CsvRow(db_id=7390181, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Boys>Boys 6th Grade Division 3>Annandale B6-3 Hwang', opponent='>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm', points=29, against=22, error=False)
CsvRow(db_id=7390502, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Boys>Boys 6th Grade Division 2>Arlington B6-2 Romasco', opponent='>Boys>Boys 6th Grade Division 2>Vienna B6-2 Powell.', points=32, against=48, error=False)
CsvRow(db_id=7390504, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Boys>Boys 6th Grade Division 2>CYA B6-2 Kim', opponent='>Boys>Boys 6th Grade Division 1>Turnpike B6- Ours', points=16, against=44, error=False)
CsvRow(db_id=7389996, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Girls>Girls 6th Grade Division 1>Vienna G6-1 Brooks', opponent='>Girls>Girls 6th Grade Division 2>SYA G6 -* Johnson', points=31, against=22, error=False)
CsvRow(db_id=7389649, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Girls>Girls 7th Grade Division 1>BRYC G7-1 Shin', opponent='>Girls>Girls 7th Grade Division 1>Fort Hunt G7-1 Langone', points=48, against=41, error=False)
CsvRow(db_id=7389993, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Girls>Girls 6th Grade Division 1>CYA G6-1 Nichols', opponent='>Girls>Girls 6th Grade Division 1>Gainesville G6-1 Murray', points=29, against=28, error=False)
CsvRow(db_id=7389865, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Boys>Boys 7th Grade Division 2>Great Falls B7-2 Klein', opponent='>Boys>Boys 7th Grade Division 2>FPYC B7-2 Nickle', points=54, against=44, error=False)
CsvRow(db_id=7390180, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Boys>Boys 6th Grade Division 3>Lee Mt. Vernon B6-3 Degenhardt', opponent='>Boys>Boys 6th Grade Division 3>Gum Springs B6-3 Cordisco', points=36, against=26, error=False)
CsvRow(db_id=7388395, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Boys>Boys 8th Grade Division 2 >BRYC B8-2 Sharma', opponent='>Boys>Boys 8th Grade Division 2 >Manassas Park B8-2 Gaskins', points=41, against=47, error=False)
CsvRow(db_id=7389866, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Boys>Boys 7th Grade Division 2>McLean B7-2 Berusch', opponent='>Boys>Boys 7th Grade Division 2>Falls Church B7-2 Papadopoulos', points=51, against=59, error=False)
CsvRow(db_id=7389652, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Girls>Girls 7th Grade Division 1>Arlington G7-1 Kaufman', opponent='>Girls>Girls 7th Grade Division 1>Great Falls G7-1 Wilson', points=31, against=30, error=False)
CsvRow(db_id=7388785, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Boys>Boys 8th Grade Division 3>Manassas Park B8- 3 Hockman', opponent='>Boys>Boys 8th Grade Division 3>Herndon B8-3 Baker', points=52, against=12, error=False)
CsvRow(db_id=7389651, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Girls>Girls 7th Grade Division 1>Burke G7-1 Jones', opponent='>Girls>Girls 7th Grade Division 1>CYA G7-1  Walker', points=17, against=61, error=False)
CsvRow(db_id=7389650, date='2022-12-10', real_date=datetime.datetime(2022, 12, 10, 0, 0), team='>Girls>Girls 7th Grade Division 1>McLean G7- 1 Megas', opponent='>Girls>Girls 7th Grade Division 1>Vienna G7-1 Yoder', points=32, against=31, error=False)
CsvRow(db_id=7390173, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Boys>Boys 6th Grade Division 3>Burke B6-3 Tucker', opponent='>Boys>Boys 6th Grade Division 3>Fort Belvoir B6-3 Serm', points=31, against=24, error=False)
CsvRow(db_id=7390171, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Boys>Boys 6th Grade Division 3>BRYC B6-3 Brown.', opponent='>Boys>Boys 6th Grade Division 3>FPYC B6-3 Ragan', points=31, against=40, error=False)
CsvRow(db_id=7389776, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Girls>Girls 7th Grade Division 2>SYA G7-2 Henryhand', opponent='>Girls>Girls 7th Grade Division 1>Arlington G7-1 Sedor', points=23, against=27, error=False)
CsvRow(db_id=7387171, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Boys>Boys 8th Grade Division 1>CYA B8-1 Rosenblatt', opponent='>Boys>Boys 8th Grade Division 1>SYA B8-1 Livingston', points=52, against=33, error=False)
CsvRow(db_id=7388688, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Boys>Boys 7th Grade Division 2>Burke B7-* Shouman', opponent='>Boys>Boys 7th Grade Division 2>CYA B7-* Baltazar', points=51, against=62, error=False)
CsvRow(db_id=7389778, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Girls>Girls 7th Grade Division 2>Reston G7-2 Altamirano', opponent='>Girls>Girls 7th Grade Division 2>Arlington G7-2 Scarcella', points=22, against=7, error=False)
CsvRow(db_id=7387245, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Girls>Girls 8th Grade Division 1>Burke G8-1 Zahui.', opponent='>Girls>Girls 8th Grade Division 1>CYA G8-1 Dowling', points=31, against=39, error=False)
CsvRow(db_id=7387747, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Girls>Girls 8th Grade Division 2>Turnpike G8-2 Zucker', opponent='>Girls>Girls 8th Grade Division 2>Mt. Vernon G8-2 Gorman', points=24, against=53, error=False)
CsvRow(db_id=7390172, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Boys>Boys 6th Grade Division 3>Annandale B6-3 Hwang', opponent='>Boys>Boys 6th Grade Division 3>Gum Springs B6-3 Cordisco', points=23, against=12, error=False)
CsvRow(db_id=7390070, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Girls>Girls 6th Grade Division 2>Great Falls G6-2 Lonnett/Outlaw', opponent='>Girls>Girls 6th Grade Division 1>DYS G6-1* Cook', points=12, against=22, error=False)
CsvRow(db_id=7389659, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Girls>Girls 7th Grade Division 1>Arlington G7-1 Kaufman', opponent='>Girls>Girls 7th Grade Division 1>CYA G7-1  Walker', points=40, against=45, error=False)
CsvRow(db_id=7388403, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Fort Belvoir B8-2 Taylor', opponent='>Boys>Boys 8th Grade Division 3>Great Falls B8-* Karaki', points=49, against=22, error=False)
CsvRow(db_id=7388393, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Boys>Boys 8th Grade Division 3>SYA B8-* White', opponent='>Boys>Boys 8th Grade Division 2 >McLean B8-2 Ball', points=22, against=52, error=False)
CsvRow(db_id=7388399, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Boys>Boys 8th Grade Division 2 >South County B8-2 Miller', opponent='>Boys>Boys 8th Grade Division 2 >Reston B8-2 Love', points=42, against=53, error=False)
CsvRow(db_id=7387748, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Girls>Girls 8th Grade Division 2>Burke G8-2 Zahui', opponent='>Girls>Girls 8th Grade Division 2>Great Falls G8- 2 Hasan', points=24, against=39, error=False)
CsvRow(db_id=7387246, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Girls>Girls 8th Grade Division 2>Springfield G8-* Allen', opponent='>Girls>Girls 8th Grade Division 1>McLean G8-1 Kim', points=13, against=39, error=False)
CsvRow(db_id=7388784, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Boys>Boys 8th Grade Division 3>Burke B8- 3 DiSilvestro', opponent='>Boys>Boys 8th Grade Division 3>CYA B8-3 Hessell', points=50, against=46, error=False)
CsvRow(db_id=7389777, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Girls>Girls 7th Grade Division 2>McLean G7-2 Horenstein', opponent='>Girls>Girls 7th Grade Division 2>BRYC G7-2 Shin', points=31, against=22, error=False)
CsvRow(db_id=7387172, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Boys>Boys 8th Grade Division 1>Vienna B8-1 Marsden', opponent='>Boys>Boys 8th Grade Division 1>BRYC B8-1 Lee', points=62, against=57, error=False)
CsvRow(db_id=7390071, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Girls>Girls 6th Grade Division 2>Turnpike G6-2 Conklin', opponent='>Girls>Girls 6th Grade Division 2>BRYC G6-2 Suddarth', points=15, against=27, error=False)
CsvRow(db_id=7388786, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Arlington B8-2+ Davis', opponent='>Boys>Boys 8th Grade Division 3>Gainesville B8-3 Brown', points=50, against=17, error=False)
CsvRow(db_id=7390304, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Boys>Boys 6th Grade Division 1>Reston B6-1 Laureano', opponent='>Boys>Boys 6th Grade Division 1>Burke B6-1 Raybon', points=27, against=28, error=False)
CsvRow(db_id=7390069, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Girls>Girls 6th Grade Division 2>Annandale G6-2 Williams', opponent='>Girls>Girls 6th Grade Division 1>Arlington G6-* Gary', points=20, against=40, error=False)
CsvRow(db_id=7388397, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Boys>Boys 8th Grade Division 2 >FPYC B8-2 Davis', opponent='>Boys>Boys 8th Grade Division 2 >Vienna B8-2 Desenti', points=65, against=50, error=False)
CsvRow(db_id=7388402, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Boys>Boys 8th Grade Division 2 >Springfield B8-2 Morrison', opponent='>Boys>Boys 8th Grade Division 2 >Mt. Vernon B8-2 Woodhall', points=43, against=41, error=False)
CsvRow(db_id=7388396, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Boys>Boys 8th Grade Division 2 >CYA B8-2 Weinstein', opponent='>Boys>Boys 8th Grade Division 2 >Herndon B8-2 Mendelsohn', points=58, against=72, error=False)
CsvRow(db_id=7387749, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Girls>Girls 8th Grade Division 2>Vienna G8- 2 Tomlinson', opponent='>Girls>Girls 8th Grade Division 2>Lee District G8- 2 Tickner', points=34, against=26, error=False)
CsvRow(db_id=7387247, date='2022-12-11', real_date=datetime.datetime(2022, 12, 11, 0, 0), team='>Girls>Girls 8th Grade Division 1>Arlington G8-1 Hall', opponent='>Girls>Girls 8th Grade Division 1>Fort Hunt G8-1 Garey', points=29, against=54, error=False)
